,Unnamed: 0,Unnamed: 0.1,id,click,hour,C1,banner_pos,site_id,site_domain,site_category,app_id,app_domain,app_category,device_id,device_ip,device_model,device_type,device_conn_type,C14,C15,C16,C17,C18,C19,C20,C21
129,129,12101,12102982092412514523,0,14102106,1005,0,1fbe01fe,f3845767,28905ebd,ecad2386,7801e8d9,07d7df22,a99f214a,f913fabf,a0f5f879,1,0,15707,320,50,1722,0,35,100083,79
130,130,12156,12566466021682877875,0,14102106,1002,0,887a4754,e3d9ca35,50e219e0,ecad2386,7801e8d9,07d7df22,7d75ce04,e4862601,02776bb7,0,0,5299,320,50,479,3,39,-1,23
131,131,12163,12632797781494356750,0,14102106,1005,0,1fbe01fe,f3845767,28905ebd,ecad2386,7801e8d9,07d7df22,a99f214a,bebed9fd,f186d2e8,1,0,15706,320,50,1722,0,35,-1,79
132,132,12215,12948690939558586138,0,14102106,1005,0,85f751fd,c4e18dd6,50e219e0,396df801,2347f47a,0f2161f8,ddc360e3,8f4d571a,c6263d8a,1,0,19776,320,50,2229,0,687,100031,48
133,133,12350,1387189173856510581,0,14102106,1005,0,1fbe01fe,f3845767,28905ebd,ecad2386,7801e8d9,07d7df22,a99f214a,1ee31890,c144e605,1,0,15707,320,50,1722,0,35,-1,79
134,134,12373,14059308402791846194,0,14102106,1005,0,85f751fd,c4e18dd6,50e219e0,c3230360,2347f47a,8ded1f7a,f4125ab0,60ab6388,7abbbd5c,1,0,21667,320,50,2494,3,35,-1,112
135,135,12510,15039055091360638354,0,14102106,1005,0,1fbe01fe,f3845767,28905ebd,ecad2386,7801e8d9,07d7df22,a99f214a,d64d80bd,c6263d8a,1,0,15706,320,50,1722,0,35,-1,79
136,136,12634,1597738076115005348,0,14102106,1005,0,49a835d6,db7a8013,f028772b,ecad2386,7801e8d9,07d7df22,a99f214a,1dc4e127,4ea23a13,1,0,21690,300,250,2496,3,167,-1,23
137,137,12779,16779236712747163350,0,14102106,1005,0,6256f5b4,28f93029,f028772b,ecad2386,7801e8d9,07d7df22,a99f214a,36e8a711,dc00d461,1,0,6563,320,50,572,2,39,-1,32
138,138,12804,16939533139716308242,0,14102106,1005,0,1a5c1d83,5dddf09e,f028772b,ecad2386,7801e8d9,07d7df22,a99f214a,985d3b0b,be6db1d7,1,0,21689,320,50,2496,3,167,-1,23
139,139,12870,17421288877440413566,0,14102106,1005,0,85f751fd,c4e18dd6,50e219e0,e2fcccd2,5c5a694b,0f2161f8,8c19416e,620a6fd8,0eb711ec,1,0,6560,320,50,571,2,39,100050,32
140,140,12950,1799364065601790915,0,14102106,1005,0,1fbe01fe,f3845767,28905ebd,ecad2386,7801e8d9,07d7df22,a99f214a,adc13d75,0eb711ec,1,0,15701,320,50,1722,0,35,-1,79
141,141,13062,2048450539497636265,0,14102106,1005,0,85f751fd,c4e18dd6,50e219e0,e2a1ca37,2347f47a,8ded1f7a,a99f214a,e19ecc56,5096d134,1,0,21652,320,50,2489,1,547,-1,51
142,142,13105,2297468074779134372,0,14102106,1005,0,85f751fd,c4e18dd6,50e219e0,03528b27,2347f47a,8ded1f7a,68042ef5,339a10ac,1f0bc64f,1,0,21647,320,50,2487,1,547,100105,51
143,143,13238,3295172908579128955,1,14102106,1005,1,e151e245,7e091613,f028772b,ecad2386,7801e8d9,07d7df22,a99f214a,10dcdfb1,e981565c,1,0,20355,216,36,2333,0,39,-1,157
144,144,13263,3478761370084941845,0,14102106,1005,0,85f751fd,c4e18dd6,50e219e0,e2fcccd2,5c5a694b,0f2161f8,bcf55dee,a0c9eb6e,e274a11d,1,0,21647,320,50,2487,1,547,100065,51
145,145,13397,4272144628429587253,0,14102106,1005,0,85f751fd,c4e18dd6,50e219e0,54c5d545,2347f47a,0f2161f8,f8d9924a,aff30948,dc15c87e,1,2,21653,320,50,2489,1,547,100105,51
146,146,13431,4383066632355879509,0,14102106,1005,1,0a742914,510bd839,f028772b,ecad2386,7801e8d9,07d7df22,a99f214a,98012847,8a4875bd,1,0,21676,320,50,2495,2,167,100075,23
147,147,13465,4571105051714731356,0,14102106,1005,1,57fe1b20,5b626596,f028772b,ecad2386,7801e8d9,07d7df22,a99f214a,beda90b8,d4897fef,1,0,16208,320,50,1800,3,167,100074,23
148,148,13508,4872555116529104539,0,14102106,1005,0,85f751fd,c4e18dd6,50e219e0,3f2a6cbb,33da2e74,cef3e649,a99f214a,2f323f36,c3f7117b,1,0,19733,320,50,2260,0,171,100156,91
149,149,13748,6728971795622221301,0,14102106,1005,1,d9750ee7,98572c79,f028772b,ecad2386,7801e8d9,07d7df22,a99f214a,9cc40242,44801bc1,1,0,17753,320,50,1993,2,1063,100084,33
150,150,13911,8021971693913496924,0,14102106,1005,1,e151e245,7e091613,f028772b,ecad2386,7801e8d9,07d7df22,a99f214a,3ee7aec0,2da7f3a2,1,0,17014,320,50,1872,3,39,-1,23
151,151,13950,8277060195638570058,0,14102106,1005,0,85f751fd,c4e18dd6,50e219e0,e2fcccd2,5c5a694b,0f2161f8,a99f214a,aaff8144,cc1b551e,1,2,21668,728,90,2494,3,35,-1,112
152,152,14197,10002746724886453912,0,14102107,1005,0,85f751fd,c4e18dd6,50e219e0,8b89048f,2347f47a,cef3e649,343e4a76,a128ef8d,33a813c9,1,3,21664,320,50,2492,3,35,100185,43
153,153,14235,10343950771149223461,0,14102107,1005,0,85f751fd,c4e18dd6,50e219e0,f0d41ff1,2347f47a,0f2161f8,a99f214a,ff7d5e60,3de05cb4,1,2,21666,320,50,2494,3,35,-1,112
154,154,14289,1085304851107126530,0,14102107,1005,1,e151e245,7e091613,f028772b,ecad2386,7801e8d9,07d7df22,a99f214a,1eb45f14,d780319b,1,0,19251,320,50,2201,3,35,-1,43
155,155,14423,11837534476569230950,0,14102107,1005,1,16c73019,8025317b,28905ebd,ecad2386,7801e8d9,07d7df22,a99f214a,d0c86f2b,d8cfb063,1,0,21681,320,50,2496,3,167,-1,23
156,156,14546,12820855007127280321,0,14102107,1005,0,85f751fd,c4e18dd6,50e219e0,66f5e02e,6f7ca2ba,0f2161f8,a99f214a,5ac559a7,d787e91b,1,0,21715,320,50,2500,2,34,-1,90
157,157,14587,13176056680484441864,1,14102107,1005,0,85f751fd,c4e18dd6,50e219e0,9c13b419,2347f47a,f95efa07,a99f214a,2838a394,be74e6fe,1,0,20633,320,50,2374,3,39,-1,23
158,158,14877,1556957940561240679,0,14102107,1005,0,6256f5b4,28f93029,f028772b,ecad2386,7801e8d9,07d7df22,a99f214a,bdb958d6,05e70df4,1,0,17212,320,50,1887,3,39,-1,23
159,159,15069,17083456670841403361,0,14102107,1005,0,1fbe01fe,f3845767,28905ebd,ecad2386,7801e8d9,07d7df22,a99f214a,20a5a1cb,4ea23a13,1,0,15705,320,50,1722,0,35,-1,79
160,160,15253,2032233744430690317,1,14102107,1005,1,0a742914,510bd839,f028772b,ecad2386,7801e8d9,07d7df22,a99f214a,5b629df2,1617d758,1,0,20312,320,50,1780,0,1711,100077,48
161,161,15269,2147277424812740967,0,14102107,1002,0,f9c4aa74,38ef7e94,50e219e0,ecad2386,7801e8d9,07d7df22,9c311352,98852565,43e7b962,0,0,17893,320,50,2039,2,39,100076,32
162,162,15274,2202860310961487759,0,14102107,1005,0,517b8671,ac5abf20,f028772b,ecad2386,7801e8d9,07d7df22,a99f214a,087236a8,d787e91b,1,0,8330,320,50,761,3,175,100074,23
163,163,15380,2990774379494558727,0,14102107,1005,1,0a742914,510bd839,f028772b,ecad2386,7801e8d9,07d7df22,a99f214a,b399ad37,8a4875bd,1,0,19950,320,50,1800,3,167,100075,23
164,164,15389,3087701033947028220,0,14102107,1005,1,5ee41ff2,17d996e6,f028772b,ecad2386,7801e8d9,07d7df22,a99f214a,6727c907,d787e91b,1,0,16920,320,50,1899,0,431,100074,117
165,165,15394,3151659984148970566,0,14102107,1005,0,85f751fd,c4e18dd6,50e219e0,685d1c4c,2347f47a,8ded1f7a,94dc93f4,5cd6a5d7,711ee120,1,3,15702,320,50,1722,0,35,100083,79
166,166,15733,5716020303376285189,0,14102107,1005,0,85f751fd,c4e18dd6,50e219e0,54c5d545,2347f47a,0f2161f8,a1963ae3,3af5e819,c144e605,1,0,21653,320,50,2489,1,547,100233,51
167,167,16100,8558971490024779230,1,14102107,1005,0,1fbe01fe,f3845767,28905ebd,ecad2386,7801e8d9,07d7df22,a99f214a,1a033da2,8a4875bd,1,0,15708,320,50,1722,0,35,100084,79
168,168,16304,10227609155785079235,0,14102108,1005,1,5b4d2eda,16a36ef3,f028772b,ecad2386,7801e8d9,07d7df22,a99f214a,1c8c75ed,3b00e4a3,1,0,21665,320,50,2493,3,35,100075,117
169,169,16538,12059811506591894192,0,14102108,1005,1,17caea14,0dde25ec,f028772b,ecad2386,7801e8d9,07d7df22,a99f214a,93267a15,86030d43,1,0,19772,320,50,2227,0,687,100074,48
170,170,16695,13419923387538046452,0,14102108,1005,0,5b08c53b,7687a86e,3e814130,ecad2386,7801e8d9,07d7df22,a99f214a,79fa27ca,ad0177e7,1,0,17653,300,250,1994,2,39,100084,33
171,171,17122,16657049900536670183,1,14102108,1005,0,d8bb8687,98e6755b,3e814130,ecad2386,7801e8d9,07d7df22,a99f214a,c50fadcc,76dc4769,1,0,19277,320,50,1447,2,47,-1,13
172,172,17358,2068291274309555142,0,14102108,1005,1,f61eaaae,6b59f079,f028772b,ecad2386,7801e8d9,07d7df22,a99f214a,3891505d,aaffed8f,1,0,19251,320,50,2201,3,35,-1,43
173,173,17534,3373605760550927394,0,14102108,1002,0,8dea8a9f,d474d9f0,50e219e0,ecad2386,7801e8d9,07d7df22,710f53bf,1f4a4f24,a12e847c,0,0,16920,320,50,1899,0,431,-1,117
174,174,17552,3508851042967414231,0,14102108,1005,0,85f751fd,c4e18dd6,50e219e0,8b89048f,2347f47a,cef3e649,cf477c95,c87d392d,c6520046,1,3,21664,320,50,2492,3,35,100185,43
175,175,17597,3873078317620794023,0,14102108,1005,0,85f751fd,c4e18dd6,50e219e0,e9739828,df32afa9,cef3e649,a99f214a,bc93311c,d787e91b,1,0,21697,320,50,2497,3,43,100151,42
176,176,17608,3962141126187663925,0,14102108,1005,0,1fbe01fe,f3845767,28905ebd,ecad2386,7801e8d9,07d7df22,a99f214a,02295684,8a4875bd,1,0,21732,320,50,2502,0,35,-1,221
177,177,17654,4361736227812028074,0,14102108,1005,0,85f751fd,c4e18dd6,50e219e0,9c13b419,2347f47a,f95efa07,a99f214a,6c67c1a3,167fcbeb,1,2,21665,320,50,2493,3,35,-1,117
178,178,17675,4493012894678247631,0,14102108,1005,0,85f751fd,c4e18dd6,50e219e0,d8784af5,2347f47a,8ded1f7a,f216e60f,da2afa2a,07df03b2,1,0,19251,320,50,2201,3,35,100171,43
179,179,17742,5083154972218541617,0,14102108,1005,0,1fbe01fe,f3845767,28905ebd,ecad2386,7801e8d9,07d7df22,a99f214a,c7ede2ec,4ea23a13,1,0,15708,320,50,1722,0,35,100083,79
180,180,17760,5219431112313832549,0,14102108,1005,0,3e3abd65,fc967dfb,3e814130,ecad2386,7801e8d9,07d7df22,a99f214a,e8c32752,4f4b5ad5,1,0,16071,320,50,1784,2,175,-1,95
181,181,17819,5619400224467364783,0,14102108,1005,1,856e6d3f,58a89a43,f028772b,ecad2386,7801e8d9,07d7df22,a99f214a,55002423,be6db1d7,1,0,16208,320,50,1800,3,167,100081,23
182,182,17931,6325458625497592967,0,14102108,1005,0,1fbe01fe,f3845767,28905ebd,ecad2386,7801e8d9,07d7df22,a99f214a,cdf047b1,6569eeb3,1,0,15705,320,50,1722,0,35,-1,79
183,183,18148,7966424135104436938,0,14102108,1005,1,856e6d3f,58a89a43,f028772b,ecad2386,7801e8d9,07d7df22,a99f214a,ccad29d8,be6db1d7,1,0,16208,320,50,1800,3,167,-1,23
184,184,18174,8139824901934933481,0,14102108,1005,0,bb4524e7,d733bbc3,28905ebd,ecad2386,7801e8d9,07d7df22,a99f214a,a1003ab8,ad0177e7,1,0,19251,320,50,2201,3,35,100076,43
185,185,18584,11616274883594926598,0,14102109,1005,0,85f751fd,c4e18dd6,50e219e0,45aff1a2,5c620f04,d1327cf5,45fb7100,7b761554,3de05cb4,1,2,15703,320,50,1722,0,35,100084,79
186,186,18675,12350949150426460497,0,14102109,1005,0,85f751fd,c4e18dd6,50e219e0,1779deee,2347f47a,f95efa07,a99f214a,ae04d6ee,ef726eae,1,0,21665,320,50,2493,3,35,-1,117
187,187,18827,13526197527057537348,0,14102109,1005,0,85f751fd,c4e18dd6,50e219e0,1779deee,2347f47a,f95efa07,a99f214a,431b3174,a5bce124,1,0,21731,320,50,2502,0,35,-1,221
188,188,19074,15307501252333445688,0,14102109,1005,0,d6137915,bb1ef334,f028772b,ecad2386,7801e8d9,07d7df22,a99f214a,679787db,78d9bd10,1,0,20009,320,50,2283,0,163,100076,95
189,189,19357,17284038570304272580,1,14102109,1005,1,d9750ee7,98572c79,f028772b,ecad2386,7801e8d9,07d7df22,a99f214a,dd38f585,ecb851b2,1,0,17614,320,50,1993,2,1063,-1,33
190,190,19473,1805666616042186656,0,14102109,1002,0,7443a906,6bdbd889,50e219e0,ecad2386,7801e8d9,07d7df22,608f3f5b,02325ea0,43e7b962,0,0,6360,300,50,544,3,39,100079,23
191,191,19613,2361828444800853303,0,14102109,1005,0,85f751fd,c4e18dd6,50e219e0,b504c6c8,2347f47a,0f2161f8,a99f214a,f4ee584f,96a7c171,1,0,21746,320,50,2504,3,41,100160,111
192,192,19625,2460265860596483059,0,14102109,1005,0,85f751fd,c4e18dd6,50e219e0,1779deee,2347f47a,f95efa07,a99f214a,3fd1e9f7,7abbbd5c,1,0,19251,320,50,2201,3,35,-1,43
193,193,19703,296252934058087968,0,14102109,1005,0,83a0ad1a,5c9ae867,f028772b,ecad2386,7801e8d9,07d7df22,a99f214a,3691c9e7,921c1b10,1,0,21665,320,50,2493,3,35,-1,117
194,194,19724,3111777874117800549,0,14102109,1005,0,1fbe01fe,f3845767,28905ebd,ecad2386,7801e8d9,07d7df22,a99f214a,0dc9dc17,1ccc7835,1,0,21726,320,50,2502,0,35,-1,221
195,195,19726,3113015714135739950,0,14102109,1002,0,85f751fd,c4e18dd6,50e219e0,27550a3c,7801e8d9,07d7df22,dcd86451,365c51d8,22bb27bf,0,0,21715,320,50,2500,2,34,-1,90
196,196,19834,3947348855499185242,0,14102109,1005,1,5b4d2eda,16a36ef3,f028772b,ecad2386,7801e8d9,07d7df22,a99f214a,d8e587f1,c794d6c9,1,0,20386,320,50,2338,0,35,100077,79
197,197,19966,4787770051253959426,0,14102109,1005,1,5b4d2eda,16a36ef3,f028772b,ecad2386,7801e8d9,07d7df22,a99f214a,2364535b,76dc4769,1,0,20387,320,50,2338,0,35,-1,79
198,198,19976,4853778277018508436,0,14102109,1005,0,85f751fd,c4e18dd6,50e219e0,45aff1a2,5c620f04,d1327cf5,a61a5239,e263e7b0,be74e6fe,1,0,15703,320,50,1722,0,35,100084,79
199,199,20392,7905834095135083964,0,14102109,1002,0,cc1b7a47,7256c623,50e219e0,ecad2386,7801e8d9,07d7df22,fe678160,842d1248,a0215413,0,0,17566,320,50,479,3,39,-1,23
200,200,20428,8182262429664319433,0,14102109,1005,1,b7e9786d,b12b9f85,f028772b,ecad2386,7801e8d9,07d7df22,a99f214a,f86f52e7,6e1e2240,1,0,16208,320,50,1800,3,167,100077,23
201,201,20525,8885418377938584412,0,14102109,1005,0,85f751fd,c4e18dd6,50e219e0,66f5e02e,6f7ca2ba,0f2161f8,a99f214a,0b08aa12,8f1db0bc,1,2,21715,320,50,2500,2,34,-1,90
202,202,20590,9443553848402053258,0,14102109,1005,1,16c73019,8025317b,28905ebd,ecad2386,7801e8d9,07d7df22,a99f214a,ed53d9a6,d4897fef,1,0,21664,320,50,2492,3,35,100233,43
203,203,20709,10249811017190390600,0,14102110,1005,0,1fbe01fe,f3845767,28905ebd,ecad2386,7801e8d9,07d7df22,a99f214a,d470f6b9,5db079b5,1,2,6616,320,50,576,2,35,-1,32
204,204,20875,11405952799701981996,0,14102110,1005,0,85f751fd,c4e18dd6,50e219e0,a5184c22,b8d325c3,0f2161f8,a99f214a,73cdf258,1f0bc64f,1,0,21751,320,50,2505,0,169,100176,17
205,205,20970,1222774661339101347,0,14102110,1005,0,85f751fd,c4e18dd6,50e219e0,e2fcccd2,5c5a694b,0f2161f8,a99f214a,bf3f42e7,0dedddc5,1,2,4687,320,50,423,2,39,100148,32
206,206,21040,12759340319962772386,0,14102110,1005,0,bf67ee73,081b7abd,f028772b,ecad2386,7801e8d9,07d7df22,a99f214a,0429a85a,4ceb2e0b,1,0,21694,320,50,2497,3,43,100151,42
207,207,21081,1315878007030915178,0,14102110,1005,1,e8f79e60,c4342784,f028772b,ecad2386,7801e8d9,07d7df22,a99f214a,a06e9b67,9efa421a,1,0,19771,320,50,2227,0,687,-1,48
208,208,21122,13467746785033281284,0,14102110,1005,1,e59ef3fc,0a4015b2,335d28a8,ecad2386,7801e8d9,07d7df22,a99f214a,8d0748e4,4962150e,1,0,20387,320,50,2338,0,35,-1,79
209,209,21224,14444930923412720267,1,14102110,1005,0,d9750ee7,98572c79,f028772b,ecad2386,7801e8d9,07d7df22,a99f214a,d090f509,1f0bc64f,1,0,17914,320,50,2043,2,39,100084,32
210,210,21411,15889866117757825478,0,14102110,1002,0,1aaa89da,cdac6bf5,50e219e0,ecad2386,7801e8d9,07d7df22,7acb8b68,3a93aa6a,12edfe21,0,0,20389,320,50,2338,0,35,-1,79
211,211,21514,16649354859874672204,0,14102110,1005,1,17caea14,0dde25ec,f028772b,ecad2386,7801e8d9,07d7df22,a99f214a,dfbecafb,76dc4769,1,0,16208,320,50,1800,3,167,100081,23
212,212,21736,18421193733422887369,0,14102110,1005,0,85f751fd,c4e18dd6,50e219e0,0acbeaa3,45a51db4,f95efa07,a99f214a,0ab3c48b,158e4944,1,0,19251,320,50,2201,3,35,-1,43
213,213,21776,2175936373494342230,1,14102110,1002,0,84c7ba46,c4e18dd6,50e219e0,ecad2386,7801e8d9,07d7df22,41704e64,101c3d33,cf19f7f7,0,0,21300,320,50,2446,3,171,100228,156
214,214,21829,265178984124323835,0,14102110,1005,0,85f751fd,c4e18dd6,50e219e0,de23f149,ae637522,0f2161f8,a99f214a,859d28d4,e1eae715,1,2,21751,320,50,2505,0,169,100176,17
215,215,21872,3020035945730980961,0,14102110,1005,0,5b08c53b,7687a86e,3e814130,ecad2386,7801e8d9,07d7df22,a99f214a,214b0e4e,56f254f5,1,0,17653,300,250,1994,2,39,100084,33
216,216,21929,3392228980252976543,0,14102110,1005,0,85f751fd,c4e18dd6,50e219e0,e2fcccd2,5c5a694b,0f2161f8,f0ef05c2,57f07cae,6f21a189,1,0,6560,320,50,571,2,39,-1,32
217,217,21971,3744976227167764865,0,14102110,1005,1,0a742914,510bd839,f028772b,ecad2386,7801e8d9,07d7df22,a99f214a,3a90bee9,8a4875bd,1,0,16208,320,50,1800,3,167,100077,23
218,218,22141,5260421426695678510,0,14102110,1005,0,1fbe01fe,f3845767,28905ebd,ecad2386,7801e8d9,07d7df22,a99f214a,9653ea8c,c6263d8a,1,0,21725,320,50,2502,0,35,-1,221
219,219,22360,6959749657436368839,0,14102110,1005,0,85f751fd,c4e18dd6,50e219e0,febd1138,82e27996,0f2161f8,a99f214a,4e4f203b,2ea4f8ba,1,0,19743,320,50,2264,3,427,100000,61
220,220,22463,7706999435014521671,0,14102110,1005,1,222acd54,de0f0f82,f028772b,ecad2386,7801e8d9,07d7df22,a99f214a,ad9849d1,88fe1d5d,1,0,19771,320,50,2227,0,687,-1,48
221,221,22526,8242334303086994955,0,14102110,1005,0,e5260f30,ac22705c,f028772b,ecad2386,7801e8d9,07d7df22,a99f214a,7d741b4e,ecb851b2,1,0,20385,320,50,2338,0,35,-1,79
222,222,22687,9626821170100320780,0,14102110,1005,0,6c5b482c,7687a86e,3e814130,ecad2386,7801e8d9,07d7df22,a99f214a,5c1913de,8571106b,1,0,17654,300,250,1994,2,39,100084,33
223,223,22782,1038441066375847890,0,14102111,1005,0,6399eda6,968765cd,f028772b,ecad2386,7801e8d9,07d7df22,a99f214a,5d491c05,2882146f,1,0,19251,320,50,2201,3,35,100075,43
224,224,22832,10813479752067623351,0,14102111,1005,0,85f751fd,c4e18dd6,50e219e0,46774ea6,15ec7f39,0f2161f8,2f61b9c7,2a6e3df6,a264bba3,1,5,21611,320,50,2480,3,299,100111,61
225,225,22888,11292098856980984018,0,14102111,1005,1,5ee41ff2,17d996e6,f028772b,ecad2386,7801e8d9,07d7df22,a99f214a,4396a947,8f5c9827,1,0,16920,320,50,1899,0,431,100081,117
226,226,22975,12270052594812441396,0,14102111,1005,0,1fbe01fe,f3845767,28905ebd,ecad2386,7801e8d9,07d7df22,a99f214a,372c8632,a8d2c4cf,1,0,21726,320,50,2502,0,35,-1,221
227,227,23021,12670339782943407749,0,14102111,1005,0,1fbe01fe,f3845767,28905ebd,ecad2386,7801e8d9,07d7df22,a99f214a,a8536f3a,8b1aa260,1,0,15708,320,50,1722,0,35,-1,79
228,228,23075,13202122675809919144,0,14102111,1005,0,1fbe01fe,f3845767,28905ebd,ecad2386,7801e8d9,07d7df22,a99f214a,6d2ac583,b50d2bf4,1,0,15707,320,50,1722,0,35,100084,79
229,229,23160,1395652643804047942,0,14102111,1005,1,0c2fe9d6,27e3c518,28905ebd,ecad2386,7801e8d9,07d7df22,a99f214a,f7b51398,be6db1d7,1,0,6990,320,50,613,2,39,100233,32
230,230,23345,15641258450488027564,0,14102111,1005,1,5b4d2eda,16a36ef3,f028772b,ecad2386,7801e8d9,07d7df22,a99f214a,0f522492,8a4875bd,1,0,19950,320,50,1800,3,167,100075,23
231,231,23559,1776718233617627611,1,14102111,1005,0,1fbe01fe,f3845767,28905ebd,ecad2386,7801e8d9,07d7df22,a99f214a,c2bce1ee,3bd9e8e7,1,0,21731,320,50,2502,0,35,-1,221
232,232,23572,17889227735124577854,0,14102111,1005,0,85f751fd,c4e18dd6,50e219e0,c0c5eb49,f2f777fb,0f2161f8,a99f214a,012e909c,b4b19c97,1,0,21611,320,50,2480,3,299,100111,61
233,233,23604,18187859108444336396,1,14102111,1005,0,1fbe01fe,f3845767,28905ebd,ecad2386,7801e8d9,07d7df22,a99f214a,3b605fc1,d787e91b,1,0,21731,320,50,2502,0,35,100084,221
234,234,23689,2444313832850377879,0,14102111,1005,0,85f751fd,c4e18dd6,50e219e0,51cedd4e,aefc06bd,0f2161f8,a99f214a,f93054af,542422a7,1,0,21191,320,50,2424,1,161,100193,71
235,235,23791,3338519040676435691,1,14102111,1005,1,5ee41ff2,17d996e6,f028772b,ecad2386,7801e8d9,07d7df22,a99f214a,9cf9ce4a,8a4875bd,1,0,16208,320,50,1800,3,167,100076,23
236,236,24065,6094992496011121553,0,14102111,1005,0,85f751fd,c4e18dd6,50e219e0,e2a1ca37,2347f47a,8ded1f7a,a99f214a,6e97acb8,1f0bc64f,1,0,21732,320,50,2502,0,35,-1,221
237,237,24084,6226350500762826032,0,14102111,1005,0,1fbe01fe,f3845767,28905ebd,ecad2386,7801e8d9,07d7df22,a99f214a,bfca05e4,5096d134,1,0,21732,320,50,2502,0,35,100084,221
238,238,24245,7670610995624427897,0,14102111,1005,0,93eaba74,7687a86e,3e814130,ecad2386,7801e8d9,07d7df22,a99f214a,2bd06259,921c1b10,1,0,20093,300,250,2295,2,35,-1,23
239,239,24294,8244859921494642552,1,14102111,1005,0,85f751fd,c4e18dd6,50e219e0,66f5e02e,6f7ca2ba,0f2161f8,a99f214a,7eeebd64,0eb711ec,1,0,21715,320,50,2500,2,34,-1,90
240,240,24410,9413461748412492850,0,14102111,1005,1,d9750ee7,98572c79,f028772b,ecad2386,7801e8d9,07d7df22,a99f214a,7c25ee19,94a6ac23,1,2,17753,320,50,1993,2,1063,-1,33
241,241,24474,9901705698011263301,1,14102111,1005,0,f9c69707,e16ceb4b,28905ebd,ecad2386,7801e8d9,07d7df22,a99f214a,1dbdfb42,260bcecc,1,0,19665,320,50,2253,2,303,-1,52
242,242,24605,11458684353160614802,1,14102112,1005,0,5b08c53b,7687a86e,3e814130,ecad2386,7801e8d9,07d7df22,a99f214a,f5efd9b8,684581ce,1,0,20019,300,250,2286,3,39,100075,23
243,243,24719,1257133847403414958,0,14102112,1005,0,9a977531,a434fa42,f028772b,ecad2386,7801e8d9,07d7df22,a99f214a,eba1223e,3e7932d7,1,0,19772,320,50,2227,0,687,100077,48
244,244,25015,15971935382370041639,0,14102112,1005,0,0ea8f147,a6536f2f,28905ebd,ecad2386,7801e8d9,07d7df22,a99f214a,6a85ef69,6bfbb32f,1,0,19666,300,250,2253,2,303,100061,52
245,245,25061,16549693734968276330,1,14102112,1005,0,85f751fd,c4e18dd6,50e219e0,51cedd4e,aefc06bd,0f2161f8,a99f214a,0982f935,542422a7,1,0,18648,320,50,1092,3,1835,100156,61
246,246,25111,17229998039042005191,0,14102112,1005,1,5ee41ff2,17d996e6,f028772b,ecad2386,7801e8d9,07d7df22,a99f214a,223f9594,8a4875bd,1,0,20387,320,50,2338,0,35,-1,79
247,247,25457,4578309783510520003,0,14102112,1005,0,28616ed9,3bcb0c02,f66779e6,ecad2386,7801e8d9,07d7df22,a99f214a,77f9dfb9,d787e91b,1,0,19251,320,50,2201,3,35,-1,43
248,248,25630,6769143715893541336,0,14102112,1005,1,e8f79e60,c4342784,f028772b,ecad2386,7801e8d9,07d7df22,a99f214a,b6dbcd0f,684581ce,1,0,19950,320,50,1800,3,167,100075,23
249,249,25813,8858208282228892660,1,14102112,1005,1,e151e245,7e091613,f028772b,ecad2386,7801e8d9,07d7df22,a99f214a,d468c861,0eb711ec,1,0,4687,320,50,423,2,39,100148,32
250,250,25846,9196312283378877588,1,14102112,1005,1,e151e245,7e091613,f028772b,ecad2386,7801e8d9,07d7df22,a99f214a,8625329b,5096d134,1,0,19251,320,50,2201,3,35,-1,43
251,251,25915,10061689640403281778,1,14102113,1005,1,d9750ee7,98572c79,f028772b,ecad2386,7801e8d9,07d7df22,a99f214a,9b1fe278,84ebbcd4,1,0,17753,320,50,1993,2,1063,-1,33
252,252,26061,11367014918946574040,0,14102113,1005,1,16c73019,8025317b,28905ebd,ecad2386,7801e8d9,07d7df22,a99f214a,186d1f50,c69bc812,1,0,21751,320,50,2505,0,169,100176,17
253,253,26082,11535187045999136328,0,14102113,1005,0,1fbe01fe,f3845767,28905ebd,ecad2386,7801e8d9,07d7df22,a99f214a,fde01da8,6569eeb3,1,0,21757,320,50,2502,0,35,-1,221
254,254,26137,12024604995517059649,0,14102113,1005,1,5114c672,3f2f3819,3e814130,ecad2386,7801e8d9,07d7df22,a99f214a,2c727228,779d90c2,1,0,19771,320,50,2227,0,687,-1,48
255,255,26177,12256514971111712823,0,14102113,1005,0,85f751fd,c4e18dd6,50e219e0,f0d41ff1,2347f47a,0f2161f8,a99f214a,4d15054b,45abfcf3,1,2,20277,320,50,2281,3,47,100182,42
256,256,26211,1252738940381340518,0,14102113,1005,0,85f751fd,c4e18dd6,50e219e0,92f5800b,ae637522,0f2161f8,a99f214a,7f2db140,e1eae715,1,3,21751,320,50,2505,0,169,100176,17
257,257,26289,13063439407227733,0,14102113,1005,0,1fbe01fe,f3845767,28905ebd,ecad2386,7801e8d9,07d7df22,a99f214a,7722c83b,44801bc1,1,0,21726,320,50,2502,0,35,100084,221
258,258,26301,13201554269283924753,0,14102113,1005,0,7c6576be,d00b8121,f028772b,ecad2386,7801e8d9,07d7df22,a99f214a,0981bc3a,1b01c4ed,1,0,8330,320,50,761,3,175,-1,23
