click,C1,banner_pos,site_domain,site_category,app_domain,app_category,device_id,device_ip,device_model,device_type,device_conn_type,C15,C16,date,time,user_id,device_ip_count,device_id_count,user_count,user_hour_count,user_bagged
1,1005,0,275,1,12,0,438,3803,453,1,0,320,50,0,14,4020,720,720,720,211,232
1,1005,1,137,12,12,0,438,744,746,1,0,320,50,0,14,778,266,266,266,211,232
1,1005,1,7,12,12,0,438,2400,638,1,0,320,50,0,14,2534,30,30,30,211,232
0,1005,1,211,12,12,0,438,2154,397,1,0,320,50,0,14,2254,40,40,40,211,232
0,1005,0,225,4,11,2,438,1297,156,1,0,320,50,0,14,1354,1499,1499,1499,211,98
0,1005,0,225,4,27,2,9,3398,379,1,0,320,50,0,14,55,1499,1499,1499,211,251
0,1005,0,225,4,27,2,438,3024,379,1,0,320,50,0,14,3193,1499,1499,1499,211,147
0,1005,1,175,12,12,0,438,1072,436,1,0,320,50,0,14,1121,99,99,99,211,232
0,1005,0,225,4,15,2,438,349,609,1,0,320,50,0,15,372,1499,1499,1499,229,255
0,1005,0,225,4,11,2,438,758,529,1,0,320,50,0,15,791,1499,1499,1499,229,98
0,1005,0,225,4,25,9,248,776,540,1,0,320,50,0,15,1561,1499,1499,1499,229,109
0,1005,0,125,3,12,0,438,821,676,1,0,300,250,0,15,855,97,97,97,229,232
1,1005,0,275,1,12,0,438,137,426,1,0,320,50,0,15,145,720,720,720,229,232
0,1005,1,190,3,12,0,438,630,738,1,0,320,50,0,15,664,31,31,31,229,232
0,1005,0,275,1,12,0,438,3263,778,1,2,320,50,0,15,3424,720,720,720,229,232
0,1005,0,225,4,11,2,438,1533,138,1,0,320,50,0,15,1604,1499,1499,1499,229,98
0,1005,0,275,1,12,0,438,3725,108,1,0,320,50,0,15,3929,720,720,720,229,232
0,1005,0,275,1,12,0,438,2377,795,1,0,320,50,0,15,2507,720,720,720,229,232
0,1005,0,275,1,12,0,438,3659,453,1,0,320,50,0,15,3861,720,720,720,229,232
0,1010,1,225,4,12,2,20,70,795,4,0,320,50,0,15,147,1499,1499,1499,229,133
0,1005,1,91,12,12,0,438,2722,638,1,0,320,50,0,15,2871,89,89,89,229,232
0,1005,1,137,12,12,0,438,1634,837,1,0,320,50,0,15,1712,4,4,4,229,232
1,1005,0,275,1,12,0,438,895,426,1,0,320,50,0,15,932,720,720,720,229,232
0,1005,0,225,4,3,2,293,3339,322,1,2,320,50,0,15,1944,1499,1499,1499,229,86
0,1005,1,142,1,12,0,438,1994,261,1,0,320,50,0,15,2089,15,15,15,229,232
0,1005,1,91,12,12,0,438,1581,738,1,0,320,50,0,15,1662,89,89,89,229,232
0,1002,0,252,4,12,0,177,3815,478,0,0,320,50,0,15,1113,4,4,4,229,232
1,1005,0,225,4,3,2,438,3787,111,1,0,320,50,0,15,3997,1499,1499,1499,229,145
0,1005,0,225,4,15,2,438,1010,174,1,0,320,50,0,15,1051,1499,1499,1499,229,255
0,1005,0,225,4,3,9,301,2017,529,1,3,320,50,0,15,1972,1499,1499,1499,229,53
0,1005,0,178,3,12,0,438,2509,370,1,0,320,50,0,15,2640,6,6,6,229,232
1,1005,0,225,4,8,2,299,27,489,1,0,320,50,0,15,1969,1499,1499,1499,229,219
0,1005,1,137,12,12,0,438,2682,244,1,0,320,50,0,15,2829,266,266,266,229,232
0,1005,0,275,1,12,0,438,3500,453,1,0,320,50,0,15,3687,720,720,720,229,232
0,1005,0,225,4,7,2,286,2862,123,1,0,320,50,0,15,1873,1499,1499,1499,229,248
0,1005,0,225,4,15,2,438,1291,577,1,0,320,50,0,16,1346,1499,1499,1499,204,255
0,1005,0,175,12,12,0,438,832,333,1,0,320,50,0,16,868,99,99,99,204,232
0,1005,0,275,1,12,0,438,3511,453,1,0,320,50,0,16,3696,720,720,720,204,232
0,1005,1,175,12,12,0,438,676,276,1,0,320,50,0,16,705,99,99,99,204,232
0,1005,1,137,12,12,0,438,1655,837,1,0,320,50,0,16,1738,4,4,4,204,232
0,1005,0,225,4,27,2,438,1491,598,1,0,320,480,0,16,1565,1499,1499,1499,204,171
0,1005,0,225,4,3,2,19,1986,271,1,3,320,50,0,16,142,1499,1499,1499,204,57
0,1005,1,137,12,12,0,438,1078,406,1,0,320,50,0,16,1127,266,266,266,204,232
0,1005,1,7,12,12,0,438,3177,393,1,0,320,50,0,16,3346,30,30,30,204,232
0,1005,1,83,12,12,0,438,3772,453,1,0,320,50,0,16,3980,24,24,24,204,232
0,1005,1,137,12,12,0,438,1252,219,1,0,320,50,0,16,1306,266,266,266,204,232
0,1005,0,275,1,12,0,438,942,19,1,0,320,50,0,16,972,720,720,720,204,232
0,1005,1,83,12,12,0,438,154,592,1,0,320,50,0,16,164,24,24,24,204,232
0,1005,1,137,12,12,0,438,2464,489,1,0,216,36,0,17,2593,266,266,266,219,232
0,1005,1,15,12,12,0,438,1341,638,1,0,320,50,0,17,1398,79,79,79,219,232
0,1005,0,225,4,15,2,438,3633,174,1,0,320,50,0,17,3831,1499,1499,1499,219,255
0,1005,1,38,1,12,0,438,1003,218,1,0,320,50,0,17,1044,6,6,6,219,232
0,1005,0,86,12,12,0,438,1667,540,1,0,320,50,0,17,1753,1,1,1,219,232
0,1005,1,15,12,12,0,438,3619,368,1,0,320,50,0,17,3814,79,79,79,219,232
0,1005,0,225,4,25,9,318,2629,406,1,0,320,50,0,17,2075,1499,1499,1499,219,109
0,1005,0,225,4,27,2,438,3832,609,1,0,320,50,0,17,4047,1499,1499,1499,219,135
0,1005,0,225,4,3,2,438,2863,629,1,2,320,50,0,17,3015,1499,1499,1499,219,177
0,1005,1,16,12,12,0,438,2559,453,1,0,320,50,0,17,2689,27,27,27,219,232
0,1005,0,41,12,12,0,438,3006,85,1,0,320,50,0,17,3167,37,37,37,219,232
1,1005,0,41,12,12,0,438,753,350,1,0,320,50,0,17,785,37,37,37,219,232
0,1005,0,29,12,12,0,438,1324,591,1,0,320,50,0,17,1381,2,2,2,219,232
1,1005,0,275,1,12,0,438,689,123,1,0,320,50,0,17,718,720,720,720,219,232
0,1005,0,225,4,15,2,438,2591,577,1,0,320,50,0,17,2727,1499,1499,1499,219,255
0,1005,0,275,1,12,0,438,488,725,1,0,320,50,0,17,517,720,720,720,219,232
0,1005,0,171,12,12,0,438,3161,560,1,0,320,50,0,17,3329,35,35,35,219,232
0,1005,1,22,12,12,0,438,969,805,1,0,320,50,0,17,1003,6,6,6,219,232
0,1005,0,225,4,21,2,438,3539,289,1,0,320,50,0,18,3728,1499,1499,1499,170,83
1,1005,0,275,1,12,0,438,1640,123,1,0,320,50,0,18,1717,720,720,720,170,232
0,1005,0,275,1,12,0,438,989,272,1,0,320,50,0,18,1030,720,720,720,170,232
0,1005,0,225,4,3,2,438,1028,211,1,0,320,50,0,18,1063,1499,1499,1499,170,242
0,1010,1,225,4,12,1,26,3512,818,4,2,320,50,0,18,173,1499,1499,1499,170,42
1,1005,0,125,3,12,0,438,2527,123,1,0,300,250,0,18,2657,97,97,97,170,232
0,1005,1,91,12,12,0,438,870,638,1,0,320,50,0,18,906,89,89,89,170,232
0,1005,1,137,12,12,0,438,1036,85,1,0,320,50,0,18,1083,266,266,266,170,232
1,1005,0,225,4,25,9,587,3062,805,1,0,320,50,0,18,3717,1499,1499,1499,170,109
0,1005,0,225,4,5,2,438,616,520,1,0,320,50,0,18,644,1499,1499,1499,170,215
0,1005,1,137,12,12,0,438,616,520,1,0,320,50,4,8,644,48,48,48,201,215
0,1005,0,41,12,12,0,438,3125,123,1,0,320,50,0,18,3290,37,37,37,170,232
0,1005,0,225,4,21,2,438,3414,746,1,0,320,50,0,19,3593,1499,1499,1499,139,160
1,1005,0,225,4,11,2,438,243,2,1,0,320,50,0,19,261,1499,1499,1499,139,98
0,1005,0,275,1,12,0,438,3636,258,1,0,320,50,0,19,3833,720,720,720,139,232
1,1005,0,225,4,3,2,438,3193,393,1,0,320,50,0,19,3363,1499,1499,1499,139,86
1,1005,0,275,1,12,0,438,3339,123,1,0,320,50,0,19,3509,720,720,720,139,232
0,1005,0,275,1,12,0,438,350,294,1,0,320,50,0,19,373,720,720,720,139,232
0,1005,0,225,4,11,2,438,278,639,1,0,320,50,0,19,297,1499,1499,1499,139,98
0,1010,1,225,4,12,9,410,2287,818,4,2,320,50,0,19,2572,1499,1499,1499,139,122
0,1005,0,275,1,12,0,438,2508,746,1,0,320,50,0,19,2639,720,720,720,139,232
0,1005,0,225,4,11,2,438,2327,138,1,0,320,50,0,19,2450,1499,1499,1499,139,98
0,1005,0,225,4,3,6,305,2418,596,1,0,320,50,0,19,2001,1499,1499,1499,139,218
0,1005,0,225,4,25,9,598,2529,67,1,0,320,50,0,20,3787,1499,1499,1499,117,109
0,1005,0,225,4,27,2,438,3250,609,1,0,320,50,0,20,3414,1499,1499,1499,117,203
0,1005,0,144,3,12,0,438,2621,123,1,0,320,50,0,20,2759,3,3,3,117,232
0,1005,0,175,12,12,0,438,1030,200,1,0,320,50,0,20,1067,99,99,99,117,232
0,1005,0,275,1,12,0,438,1130,737,1,0,320,50,0,20,1185,720,720,720,117,232
0,1005,0,225,4,25,9,141,777,406,1,0,320,50,0,20,857,1499,1499,1499,117,109
0,1005,1,137,12,12,0,438,2911,837,1,0,320,50,0,20,3074,4,4,4,117,232
0,1005,0,177,3,12,0,438,2129,540,1,0,320,50,0,20,2222,6,6,6,117,232
0,1005,0,225,4,25,9,382,1733,128,1,0,320,50,0,20,2405,1499,1499,1499,117,109
0,1005,0,225,4,27,2,438,2883,714,1,0,320,50,0,20,3040,1499,1499,1499,117,40
0,1005,0,225,4,27,2,540,2276,577,1,0,320,50,0,20,3432,1499,1499,1499,117,251
0,1005,0,225,4,15,2,438,1195,505,1,0,320,50,0,20,1248,1499,1499,1499,117,255
1,1005,0,225,4,27,2,438,3363,174,1,0,320,50,0,20,3533,1499,1499,1499,117,85
1,1005,0,125,3,12,0,438,3213,397,1,0,300,250,0,20,3381,97,97,97,117,232
0,1005,0,225,4,27,2,438,1539,505,1,0,320,50,0,20,1610,1499,1499,1499,117,224
0,1005,0,225,4,25,9,113,420,793,1,0,320,50,0,21,721,1499,1499,1499,102,109
0,1005,0,225,4,27,7,438,3314,834,1,0,320,50,0,21,3485,1499,1499,1499,102,15
0,1005,0,225,4,15,2,438,523,714,1,0,320,50,0,21,547,1499,1499,1499,102,255
0,1005,0,275,1,12,0,438,3885,123,1,0,320,50,0,21,4099,720,720,720,102,232
1,1002,0,225,4,12,0,277,3187,452,0,0,320,50,0,21,1824,1499,1499,1499,102,217
1,1005,0,225,4,27,2,29,1822,577,1,0,320,50,0,21,193,1499,1499,1499,102,251
0,1005,1,225,4,3,2,245,2415,406,1,0,300,50,0,21,1536,1499,1499,1499,102,197
1,1005,1,175,12,12,0,438,1743,271,1,0,320,50,0,21,1831,99,99,99,102,232
0,1005,0,121,1,12,0,438,1408,763,1,2,320,50,0,22,1477,1,1,1,93,232
0,1005,0,246,1,12,0,438,2338,796,1,2,320,50,0,22,2460,16,16,16,93,232
0,1005,0,225,4,25,9,120,449,617,1,2,320,50,0,22,776,1499,1499,1499,93,109
0,1005,0,225,4,27,2,438,2543,577,1,0,320,50,0,22,2672,1499,1499,1499,93,147
0,1005,1,225,4,27,7,438,976,174,1,0,320,50,0,22,1011,1499,1499,1499,93,15
0,1005,0,225,4,28,9,438,116,317,1,0,320,50,0,23,122,1499,1499,1499,91,230
0,1005,0,275,1,12,0,438,1348,453,1,0,320,50,0,23,1406,720,720,720,91,232
0,1005,0,275,1,12,0,438,3890,116,1,0,320,50,0,23,4106,720,720,720,91,232
0,1005,0,275,1,12,0,438,3007,123,1,0,320,50,0,23,3168,720,720,720,91,233
0,1005,0,275,1,12,0,438,3007,123,1,0,320,50,6,1,3168,720,720,720,100,233
0,1005,0,76,12,12,0,438,1789,694,1,0,300,250,0,23,1878,1,1,1,91,232
0,1005,1,137,12,12,0,438,296,496,1,0,320,50,0,23,320,266,266,266,91,232
0,1005,0,225,4,3,2,438,344,298,1,0,320,50,0,23,367,1499,1499,1499,91,94
0,1002,0,225,4,12,0,412,1339,455,0,0,320,50,0,23,2587,1499,1499,1499,91,217
0,1005,1,137,12,12,0,438,2987,397,1,0,320,50,0,23,3151,266,266,266,91,232
0,1005,0,225,4,3,6,164,3163,746,1,0,320,50,0,23,1025,1499,1499,1499,91,218
0,1005,0,225,4,3,2,480,661,786,1,2,320,50,0,23,2991,1499,1499,1499,91,86
0,1005,0,225,4,15,2,438,2952,842,1,0,320,50,0,23,3113,1499,1499,1499,91,255
0,1005,0,225,4,27,2,438,2097,577,1,0,320,50,1,0,2191,1499,1499,1499,95,147
0,1005,0,225,4,15,2,438,2173,609,1,0,320,50,1,0,2273,1499,1499,1499,95,255
0,1005,0,225,4,27,2,438,136,577,1,0,320,50,1,0,144,1499,1499,1499,95,68
0,1005,0,225,4,26,9,438,447,516,1,0,320,50,1,0,475,1499,1499,1499,95,146
0,1005,0,125,3,12,0,438,1462,589,1,0,300,250,1,0,1537,97,97,97,95,232
1,1005,1,175,12,12,0,438,3405,137,1,0,320,50,1,0,3582,99,99,99,95,232
0,1005,0,275,1,12,0,438,629,276,1,0,320,50,1,0,663,720,720,720,95,232
0,1005,0,225,4,27,2,438,782,505,1,0,320,50,1,0,811,1499,1499,1499,95,135
1,1002,0,15,4,12,0,106,180,789,0,0,320,50,1,0,683,7,7,7,95,232
0,1005,0,275,1,12,0,438,192,219,1,0,320,50,1,0,208,720,720,720,95,232
0,1005,0,125,3,12,0,438,2747,810,1,0,300,250,1,0,2894,97,97,97,95,232
0,1005,0,225,4,15,2,438,3618,516,1,0,320,50,1,1,3813,1499,1499,1499,100,255
0,1005,0,225,4,6,12,438,3578,705,1,2,320,50,1,1,3768,1499,1499,1499,100,14
0,1005,1,211,12,12,0,438,2094,699,1,0,320,50,1,1,2189,40,40,40,100,232
0,1005,0,23,6,12,0,438,2420,42,1,0,320,50,1,1,2550,1,1,1,100,232
0,1005,0,225,4,3,2,438,1512,596,1,0,320,50,1,1,1584,1499,1499,1499,100,99
0,1005,0,263,3,12,0,438,1977,173,1,2,320,50,1,2,2069,10,10,10,136,232
0,1005,1,224,12,12,0,438,3793,254,1,0,320,50,1,2,4003,34,34,34,136,232
0,1005,1,15,12,12,0,438,2179,345,1,0,320,50,1,2,2277,79,79,79,136,232
1,1005,1,175,12,12,0,438,2654,373,1,0,320,50,1,2,2793,99,99,99,136,232
1,1005,0,225,4,3,2,438,674,624,1,0,320,50,1,2,703,1499,1499,1499,136,253
0,1005,1,137,12,12,0,438,2240,22,1,0,320,50,1,2,2344,266,266,266,136,232
0,1005,0,175,12,12,0,438,3031,294,1,0,320,50,1,2,3199,99,99,99,136,232
1,1005,0,275,1,12,0,438,1605,125,1,0,320,50,1,2,1687,720,720,720,136,232
0,1005,1,137,12,12,0,438,2667,217,1,0,320,50,1,2,2810,48,48,48,136,235
0,1005,1,137,12,12,0,438,2667,217,1,0,320,50,1,18,2810,48,48,48,170,235
0,1005,0,225,4,5,2,438,2667,217,1,0,320,50,5,14,2810,1499,1499,1499,211,235
0,1005,1,137,12,12,0,438,2667,217,1,0,320,50,8,5,2810,14,14,14,208,235
0,1005,0,41,12,12,0,438,2667,217,1,0,320,50,8,9,2810,37,37,37,252,235
0,1005,0,178,3,12,0,438,231,215,1,0,320,50,1,2,249,6,6,6,136,232
0,1005,0,239,13,12,0,438,424,646,1,0,320,50,1,3,454,15,15,15,156,232
0,1002,0,270,4,12,0,199,1136,246,0,0,320,50,1,3,1281,2,2,2,156,232
0,1005,0,225,4,12,2,298,621,183,1,0,320,50,1,3,1965,1499,1499,1499,156,105
0,1005,0,275,1,12,0,438,3821,746,1,0,320,50,1,3,4037,720,720,720,156,232
1,1005,0,275,1,12,0,438,3641,219,1,0,320,50,1,3,3840,720,720,720,156,232
0,1005,0,225,4,27,2,438,1323,191,1,0,320,50,1,3,1380,1499,1499,1499,156,161
0,1002,0,225,4,12,0,196,2033,455,0,0,320,50,1,3,1258,1,1,1,156,232
0,1005,0,275,1,12,0,438,283,123,1,0,320,50,1,3,301,720,720,720,156,232
0,1005,1,137,12,12,0,438,2158,766,1,0,320,50,1,3,2257,266,266,266,156,232
0,1005,1,263,3,12,0,438,806,254,1,0,320,50,1,3,842,4,4,4,156,232
0,1005,1,137,12,12,0,438,173,407,1,2,320,50,1,3,185,266,266,266,156,232
0,1005,0,225,4,19,2,378,248,599,1,0,320,50,1,3,2394,1499,1499,1499,156,231
0,1005,0,225,4,19,2,378,1244,197,1,0,320,50,6,21,2394,1499,1499,1499,102,231
0,1005,1,137,12,12,0,438,734,217,1,0,320,50,1,3,761,48,48,48,156,236
1,1005,1,137,12,12,0,438,734,217,1,0,320,50,5,12,761,48,48,48,209,236
0,1005,1,137,12,12,0,438,734,217,1,0,320,50,8,8,761,14,14,14,201,236
0,1005,0,225,4,3,2,604,2685,773,1,0,320,50,1,3,3806,1499,1499,1499,156,86
0,1002,0,102,4,12,0,206,2981,246,0,0,300,50,1,3,1319,1,1,1,156,232
1,1005,0,275,1,12,0,438,2110,208,1,0,320,50,1,3,2205,720,720,720,156,232
0,1005,0,216,12,12,0,438,2155,638,1,0,320,50,1,3,2255,23,23,23,156,232
0,1005,0,225,4,9,10,441,3445,848,1,0,320,50,1,3,2743,1499,1499,1499,156,69
0,1005,0,225,4,25,9,44,555,449,1,0,320,50,1,4,284,1499,1499,1499,199,109
0,1005,0,275,1,12,0,438,62,453,1,0,320,50,1,4,69,720,720,720,199,232
0,1005,1,15,12,12,0,438,413,110,1,0,320,50,1,4,438,79,79,79,199,232
1,1005,0,120,12,12,0,438,120,638,1,0,320,50,1,4,127,1,1,1,199,232
1,1005,0,225,4,3,12,438,2250,495,1,0,320,50,1,4,2358,1499,1499,1499,199,77
0,1002,0,225,4,12,0,514,1976,703,0,0,320,50,1,4,3163,1499,1499,1499,199,126
1,1005,0,125,3,12,0,438,3777,805,1,0,300,250,1,4,3988,97,97,97,199,232
0,1005,0,225,4,21,2,438,590,289,1,0,320,50,1,4,614,1499,1499,1499,199,83
0,1005,0,46,1,12,0,438,3228,406,1,0,320,50,1,4,3397,1,1,1,199,232
0,1005,0,225,4,25,9,229,1093,224,1,0,320,50,1,4,1464,1499,1499,1499,199,109
0,1005,1,187,3,12,0,438,817,540,1,0,320,50,1,4,851,14,14,14,199,232
0,1005,0,225,4,15,2,438,3466,577,1,0,320,50,1,4,3654,1499,1499,1499,199,255
0,1005,0,275,1,12,0,438,2660,453,1,0,320,50,1,4,2800,720,720,720,199,232
1,1005,0,225,4,11,2,438,2914,756,1,2,320,50,1,4,3076,1499,1499,1499,199,98
0,1005,1,91,12,12,0,438,3315,453,1,0,320,50,1,4,3486,89,89,89,199,232
0,1002,0,150,4,12,0,407,1142,195,0,0,320,50,1,4,2557,1,1,1,199,232
0,1005,0,34,12,12,0,438,3368,453,1,0,320,50,1,4,3542,2,2,2,199,232
0,1005,0,216,12,12,0,438,2961,393,1,0,320,50,1,4,3123,23,23,23,199,232
1,1005,0,275,1,12,0,438,624,453,1,0,320,50,1,4,658,720,720,720,199,232
0,1005,0,225,4,30,2,438,3170,505,1,0,320,50,1,4,3338,1499,1499,1499,199,175
1,1005,0,225,4,3,6,572,615,746,1,0,320,50,1,5,3623,1499,1499,1499,208,121
0,1005,0,123,12,12,0,438,2613,540,1,0,320,50,1,5,2751,3,3,3,208,232
0,1005,1,225,12,12,0,438,3342,413,1,0,320,50,1,5,3511,2,2,2,208,232
1,1002,0,225,4,12,0,38,2607,207,0,0,320,50,1,5,231,1,1,1,208,232
1,1005,0,225,4,25,9,600,1596,3,1,0,320,50,1,5,3801,1499,1499,1499,208,109
0,1005,1,137,12,12,0,438,2668,217,1,0,320,50,1,5,2811,48,48,48,208,238
0,1005,0,41,12,12,0,438,2668,217,1,0,320,50,1,5,2811,37,37,37,208,238
0,1005,1,137,12,12,0,438,2668,217,1,0,320,50,1,21,2811,48,48,48,102,238
1,1005,1,137,12,12,0,438,2668,217,1,0,320,50,2,5,2811,48,48,48,208,238
0,1005,1,137,12,12,0,438,2668,217,1,0,320,50,4,5,2811,48,48,48,208,238
0,1005,1,137,12,12,0,438,2668,217,1,0,320,50,8,7,2811,14,14,14,174,238
0,1005,0,275,1,12,0,438,3269,123,1,0,320,50,1,5,3433,720,720,720,208,232
0,1002,0,276,4,12,0,517,2535,63,0,0,320,50,1,5,3232,6,6,6,208,232
0,1005,0,225,4,11,2,655,362,62,1,2,320,50,1,5,4100,1499,1499,1499,208,98
0,1005,0,239,13,12,0,438,1076,716,1,0,320,50,1,5,1125,15,15,15,208,232
1,1005,0,225,4,8,2,438,40,856,1,0,320,50,1,5,43,1499,1499,1499,208,219
1,1005,0,275,1,12,0,438,390,805,1,0,320,50,1,5,416,720,720,720,208,232
0,1005,0,175,12,12,0,438,1601,742,1,0,320,50,1,5,1683,99,99,99,208,232
0,1005,0,239,1,12,0,438,2185,699,1,0,320,50,1,5,2283,14,14,14,208,232
0,1005,0,277,12,12,0,438,812,535,1,0,728,90,1,5,847,1,1,1,208,232
0,1002,0,260,4,12,0,116,1410,845,0,0,320,50,1,5,748,2,2,2,208,232
0,1005,1,219,3,12,0,438,1315,540,1,0,320,50,1,5,1371,1,1,1,208,232
0,1005,0,225,4,3,3,490,2091,123,1,3,320,50,1,5,3036,1499,1499,1499,208,136
0,1005,0,225,4,3,12,438,2231,671,1,0,320,50,1,5,2331,1499,1499,1499,208,73
0,1005,0,225,4,11,2,94,2111,210,1,2,320,50,1,5,594,1499,1499,1499,208,98
0,1005,1,137,12,12,0,438,1267,219,1,0,320,50,1,5,1324,266,266,266,208,232
0,1005,0,225,4,3,6,48,89,123,1,0,320,50,1,5,302,1499,1499,1499,208,218
1,1005,0,225,4,3,6,438,2574,639,1,0,320,50,1,5,2711,1499,1499,1499,208,1
0,1005,0,275,1,12,0,438,769,676,1,0,320,50,1,5,802,720,720,720,208,232
0,1005,0,225,4,25,9,289,748,856,1,0,320,50,1,5,1921,1499,1499,1499,208,109
0,1002,0,225,4,12,0,501,2719,107,0,0,216,36,1,5,3101,3,3,3,208,232
0,1005,0,213,12,12,0,438,3673,52,1,0,320,50,1,5,3874,1,1,1,208,232
0,1005,0,275,1,12,0,438,3224,453,1,0,320,50,1,5,3393,720,720,720,208,232
0,1005,0,275,1,12,0,438,2746,271,1,0,320,50,1,5,2893,720,720,720,208,232
0,1005,0,225,4,3,2,438,1753,406,1,0,320,50,1,5,1840,1499,1499,1499,208,99
0,1005,1,66,3,12,0,438,211,492,1,0,320,50,1,6,229,16,16,16,173,232
1,1005,0,275,1,12,0,438,2261,373,1,0,320,50,1,6,2371,720,720,720,173,232
0,1005,1,225,4,3,2,438,2293,870,1,0,320,50,1,6,2413,1499,1499,1499,173,207
1,1005,0,275,1,12,0,438,1676,294,1,0,320,50,1,6,1765,720,720,720,173,232
0,1005,1,187,3,12,0,438,507,397,1,0,320,50,1,6,536,14,14,14,173,232
0,1005,0,225,4,28,9,438,3486,303,1,0,320,50,1,6,3674,1499,1499,1499,173,230
0,1010,1,225,4,12,2,571,3240,406,4,0,320,50,1,6,3622,1499,1499,1499,173,124
0,1005,0,225,4,3,2,438,2142,746,1,0,320,50,1,6,2235,1499,1499,1499,173,183
0,1005,0,171,12,12,0,438,1374,453,1,0,320,50,1,6,1435,35,35,35,173,232
0,1005,0,225,4,11,2,438,2425,471,1,2,320,50,1,6,2555,1499,1499,1499,173,98
1,1005,0,275,1,12,0,438,423,560,1,0,320,50,1,6,451,720,720,720,173,232
1,1005,1,7,12,12,0,438,2674,397,1,0,320,50,1,6,2819,30,30,30,173,232
0,1005,0,275,1,12,0,438,2548,276,1,0,320,50,1,6,2677,720,720,720,173,232
0,1005,0,216,12,12,0,438,3117,805,1,0,320,50,1,6,3282,23,23,23,173,232
0,1005,0,225,4,25,9,609,2491,271,1,0,320,50,1,6,3825,1499,1499,1499,173,109
0,1005,1,7,12,12,0,438,3045,397,1,0,320,50,1,6,3212,30,30,30,173,232
0,1005,0,239,13,12,0,438,484,479,1,0,320,50,1,6,514,15,15,15,173,232
0,1005,1,225,4,5,2,438,2667,14,1,0,320,50,1,6,2809,1499,1499,1499,173,186
0,1005,0,207,3,12,0,438,1191,152,1,0,216,36,1,6,1243,6,6,6,173,232
0,1005,0,275,1,12,0,438,1813,453,1,0,320,50,1,6,1897,720,720,720,173,232
1,1005,1,137,12,12,0,438,2519,434,1,0,320,50,1,6,2651,266,266,266,173,232
1,1005,0,225,4,5,2,438,6,718,1,0,320,50,1,6,8,1499,1499,1499,173,214
1,1005,0,125,3,12,0,438,1061,33,1,0,300,250,1,6,1108,97,97,97,173,232
0,1005,0,225,4,3,2,438,788,398,1,2,320,50,1,6,821,1499,1499,1499,173,123
1,1005,0,225,4,3,2,197,3271,185,1,0,320,50,1,6,1270,1499,1499,1499,173,58
0,1005,0,225,4,25,9,346,1469,848,1,0,320,50,1,6,2236,1499,1499,1499,173,109
1,1005,0,225,4,24,2,438,383,123,1,0,320,50,1,6,408,1499,1499,1499,173,159
0,1005,0,239,1,12,0,438,814,785,1,0,320,50,1,6,849,14,14,14,173,232
0,1005,1,91,12,12,0,438,3060,453,1,0,320,50,1,6,3225,89,89,89,173,232
0,1005,0,275,1,12,0,438,1097,453,1,0,320,50,1,7,1147,720,720,720,174,232
1,1005,0,169,12,12,0,438,2487,133,1,0,320,50,1,7,2617,4,4,4,174,232
0,1005,0,225,4,3,2,607,1030,100,1,0,320,50,1,7,3817,1499,1499,1499,174,86
1,1005,0,275,1,12,0,438,2181,397,1,0,320,50,1,7,2279,720,720,720,174,232
1,1005,0,225,4,27,2,438,1335,174,1,0,320,50,1,7,1394,1499,1499,1499,174,85
0,1002,0,51,4,12,0,578,635,37,0,0,320,50,1,7,3648,1,1,1,174,232
0,1005,0,275,1,12,0,438,1676,453,1,0,320,50,1,7,1766,720,720,720,174,233
1,1005,0,175,12,12,0,438,1676,453,1,0,320,50,2,22,1766,99,99,99,93,233
0,1002,0,40,4,12,0,276,2801,709,0,0,320,50,1,7,1806,2,2,2,174,232
1,1005,0,275,1,12,0,438,1175,540,1,0,320,50,1,7,1228,720,720,720,174,232
0,1005,0,225,4,11,2,438,2706,156,1,0,320,50,1,7,2852,1499,1499,1499,174,98
0,1005,0,275,1,12,0,438,599,640,1,2,320,50,1,7,621,720,720,720,174,232
0,1005,1,137,12,12,0,438,1407,67,1,0,320,50,1,7,1476,266,266,266,174,232
0,1005,1,91,12,12,0,438,1763,679,1,0,320,50,1,7,1853,89,89,89,174,232
0,1005,0,225,4,24,2,438,524,357,1,2,320,50,1,7,548,1499,1499,1499,174,159
0,1005,0,225,4,3,12,438,1679,676,1,0,320,50,1,7,1775,1499,1499,1499,174,148
0,1005,0,175,12,12,0,438,2578,143,1,0,320,50,1,7,2715,99,99,99,174,232
0,1005,1,7,12,12,0,438,1618,123,1,0,320,50,1,7,1700,30,30,30,174,232
0,1005,0,285,12,12,0,438,913,489,1,0,320,50,1,8,948,3,3,3,201,232
0,1005,0,175,12,12,0,438,3457,638,1,0,320,50,1,8,3642,99,99,99,201,232
0,1005,0,225,4,3,12,438,628,565,1,0,300,50,1,8,662,1499,1499,1499,201,87
0,1005,0,6,12,12,0,438,3251,157,1,0,320,50,1,8,3415,8,8,8,201,232
0,1005,0,225,4,3,12,438,3567,636,1,0,320,50,1,8,3758,1499,1499,1499,201,61
1,1012,1,225,11,12,0,438,2216,565,1,0,320,50,1,8,2318,4,4,4,201,232
0,1005,0,225,4,3,2,438,150,222,1,0,320,50,1,8,159,1499,1499,1499,201,242
1,1005,0,275,1,12,0,438,1364,279,1,0,320,50,1,8,1424,720,720,720,201,232
