click,C1,banner_pos,site_id,site_domain,site_category,app_id,app_domain,app_category,device_id,device_ip,device_model,device_type,device_conn_type,C14,C15,C16,C17,C18,C19,C20,C21,day_of_week,date,time
1,1005,1,1918,1093,19,2129,65,0,43137,237181,1190,1,0,16687,320,50,1872,3,39,-1,23,1,0,0
0,1005,0,755,1712,3,2129,65,0,43137,236251,877,1,0,20366,320,50,2333,0,39,-1,157,1,0,0
0,1005,0,263,2056,1,2129,65,0,43137,34927,1366,1,0,15707,320,50,1722,0,35,100084,79,1,0,0
0,1002,0,1136,1680,5,2129,65,0,36021,14693,3540,0,0,21296,300,50,2446,3,171,100228,156,1,0,0
1,1005,0,263,2056,1,2129,65,0,43137,148400,3696,1,0,15705,320,50,1722,0,35,-1,79,1,0,0
0,1005,1,1918,1093,19,2129,65,0,43137,111374,1519,1,0,20352,320,50,2333,0,39,-1,157,1,0,0
0,1005,0,1145,1680,5,829,65,3,43137,171149,4177,1,0,20508,320,50,2351,3,163,-1,61,1,0,0
0,1005,0,263,2056,1,2129,65,0,43137,186210,526,1,0,15708,320,50,1722,0,35,100083,79,1,0,0
0,1005,0,755,1712,3,2129,65,0,43137,166394,615,1,0,20362,320,50,2333,0,39,-1,157,1,0,0
0,1005,0,263,2056,1,2129,65,0,43137,112768,3372,1,0,15702,320,50,1722,0,35,-1,79,1,0,0
1,1005,1,837,180,19,2129,65,0,43137,71738,1613,1,0,16920,320,50,1899,0,431,-1,117,1,0,0
1,1005,0,680,933,1,2129,65,0,43137,99348,3227,1,0,19665,320,50,2253,2,303,-1,52,1,0,0
0,1005,0,755,1712,3,2129,65,0,43137,173995,4119,1,0,20366,320,50,2333,0,39,-1,157,1,0,0
0,1005,1,1141,758,19,2129,65,0,43137,160200,2751,1,0,16208,320,50,1800,3,167,100077,23,1,0,0
1,1005,0,263,2056,1,2129,65,0,43137,89907,4153,1,0,15705,320,50,1722,0,35,-1,79,1,0,0
0,1005,0,263,2056,1,2129,65,0,43137,13261,4062,1,0,15707,320,50,1722,0,35,100084,79,1,0,0
1,1005,0,680,933,1,2129,65,0,43137,137814,3977,1,0,19665,320,50,2253,2,303,-1,52,1,0,0
0,1005,0,517,200,2,2129,65,0,43137,104350,2774,1,0,18993,320,50,2161,0,35,-1,157,1,0,0
0,1005,0,263,2056,1,2129,65,0,43137,91801,2358,1,0,15706,320,50,1722,0,35,-1,79,1,0,0
0,1005,0,1145,1680,5,496,17,21,42982,209708,2559,1,3,17163,320,50,1955,3,163,100191,71,1,0,0
0,1005,0,1145,1680,5,1372,128,3,43137,105391,2923,1,0,20980,320,50,2371,0,551,-1,46,1,0,0
1,1005,0,263,2056,1,2129,65,0,43137,47587,2599,1,0,15704,320,50,1722,0,35,100083,79,1,0,0
0,1005,1,2170,1263,0,2129,65,0,43137,209025,2358,1,0,18993,320,50,2161,0,35,-1,157,1,0,0
0,1005,0,1145,1680,5,846,17,3,10849,176905,1501,1,0,18993,320,50,2161,0,35,100130,157,1,0,0
0,1005,0,263,2056,1,2129,65,0,43137,120728,3470,1,0,15703,320,50,1722,0,35,-1,79,1,0,0
0,1005,1,600,342,1,2129,65,0,43137,68698,261,1,0,15706,320,50,1722,0,35,-1,79,1,0,0
0,1005,0,263,2056,1,2129,65,0,43137,55536,1329,1,0,15701,320,50,1722,0,35,-1,79,1,0,0
0,1005,1,1854,1327,19,2129,65,0,43137,146652,526,1,0,17753,320,50,1993,2,1063,100084,33,1,0,0
0,1005,0,1145,1680,5,1006,65,3,42979,97310,864,1,0,20596,320,50,2161,0,35,-1,157,1,0,0
0,1005,0,263,2056,1,2129,65,0,43137,116077,2572,1,2,15708,320,50,1722,0,35,100084,79,1,0,0
0,1005,1,1561,1532,19,2129,65,0,43137,39155,526,1,0,19771,320,50,2227,0,687,100081,48,1,0,0
1,1002,0,1182,951,5,2129,65,0,31565,179137,2108,0,0,17894,320,50,2039,2,39,100076,32,1,0,0
0,1005,0,263,2056,1,2129,65,0,43137,129731,89,1,0,15704,320,50,1722,0,35,100084,79,1,0,0
0,1005,0,263,2056,1,2129,65,0,43137,171257,592,1,0,15705,320,50,1722,0,35,-1,79,1,0,0
0,1005,0,1145,1680,5,1201,100,15,43137,17710,929,1,0,21611,320,50,2480,3,297,100111,61,1,0,0
0,1005,1,808,172,19,2129,65,0,43137,91480,105,1,0,20355,216,36,2333,0,39,100079,157,1,0,0
0,1005,0,24,67,10,2129,65,0,43137,72468,1678,1,0,20596,320,50,2161,0,35,100210,157,1,0,0
1,1005,1,1854,1327,19,2129,65,0,43137,110223,2358,1,0,15701,320,50,1722,0,35,-1,79,1,0,0
0,1005,1,530,351,8,2129,65,0,43137,129191,2464,1,2,20596,320,50,2161,0,35,-1,157,1,0,0
0,1005,0,1145,1680,5,2029,51,3,6438,125808,526,1,0,6558,320,50,571,2,39,-1,32,1,0,0
0,1005,0,1145,1680,5,906,17,3,43137,54639,1055,1,2,15005,320,50,1637,0,161,100046,91,1,0,0
0,1005,0,1145,1680,5,547,65,3,43137,125591,929,1,0,21611,320,50,2480,3,297,100111,61,1,0,0
0,1005,0,263,2056,1,2129,65,0,43137,89189,1329,1,0,15705,320,50,1722,0,35,-1,79,1,0,0
0,1005,1,1948,80,2,2129,65,0,43137,256336,3227,1,0,20596,320,50,2161,0,35,-1,157,1,0,0
1,1005,0,263,2056,1,2129,65,0,43137,261547,1028,1,0,15702,320,50,1722,0,35,-1,79,1,0,0
0,1005,0,755,1712,3,2129,65,0,43137,89831,3696,1,0,20352,320,50,2333,0,39,-1,157,1,0,0
0,1005,0,755,1712,3,2129,65,0,43137,43716,3520,1,0,20362,320,50,2333,0,39,-1,157,1,0,0
1,1005,0,263,2056,1,2129,65,0,43137,248348,700,1,0,15702,320,50,1722,0,35,100084,79,1,0,0
0,1005,0,1145,1680,5,1372,128,3,43137,203320,3003,1,0,20984,320,50,2371,0,551,-1,46,1,0,0
0,1005,0,877,356,19,2129,65,0,43137,106418,2526,1,0,17212,320,50,1887,3,39,-1,23,1,0,0
0,1005,0,1327,1438,19,2129,65,0,43137,138943,2292,1,0,19772,320,50,2227,0,687,-1,48,1,0,0
0,1002,0,1353,1680,5,2129,65,0,64656,22843,2423,0,0,17081,320,50,1921,3,47,100074,23,1,0,0
0,1005,0,1145,1680,5,2029,51,3,54138,44685,2338,1,0,6558,320,50,571,2,39,100050,32,1,0,0
0,1005,0,263,2056,1,2129,65,0,43137,12000,936,1,0,15706,320,50,1722,0,35,-1,79,1,0,0
0,1005,0,263,2056,1,2129,65,0,43137,186959,936,1,0,15703,320,50,1722,0,35,-1,79,1,0,0
0,1005,0,1331,1874,19,2129,65,0,43137,197326,2899,1,0,20596,320,50,2161,0,35,-1,157,1,0,0
0,1005,0,263,2056,1,2129,65,0,43137,82877,2358,1,0,15706,320,50,1722,0,35,-1,79,1,0,0
0,1005,0,2060,855,19,2129,65,0,43137,231481,1329,1,0,18993,320,50,2161,0,35,-1,157,1,0,0
0,1005,0,1748,1601,19,2129,65,0,43137,94762,2526,1,0,18993,320,50,2161,0,35,-1,157,1,0,0
0,1005,0,263,2056,1,2129,65,0,43137,206556,359,1,0,15704,320,50,1722,0,35,100084,79,1,0,0
0,1005,0,263,2056,1,2129,65,0,43137,155129,3372,1,0,15705,320,50,1722,0,35,-1,79,1,0,0
0,1005,1,1141,758,19,2129,65,0,43137,111673,2751,1,0,19950,320,50,1800,3,167,-1,23,1,0,0
0,1005,0,1145,1680,5,846,17,3,43137,20858,2985,1,0,21611,320,50,2480,3,297,100111,61,1,0,0
1,1005,0,263,2056,1,2129,65,0,43137,29669,3372,1,0,15699,320,50,1722,0,35,-1,79,1,0,0
1,1005,0,263,2056,1,2129,65,0,43137,213184,936,1,0,15701,320,50,1722,0,35,-1,79,1,0,0
0,1005,0,263,2056,1,2129,65,0,43137,190122,1028,1,0,15701,320,50,1722,0,35,-1,79,1,0,0
0,1005,0,263,2056,1,2129,65,0,43137,89907,976,1,0,15699,320,50,1722,0,35,-1,79,1,0,0
0,1005,1,2141,1715,19,2129,65,0,43137,23425,3773,1,2,18993,320,50,2161,0,35,-1,157,1,0,0
0,1005,0,1145,1680,5,1150,65,3,22114,5747,3227,1,0,20596,320,50,2161,0,35,-1,157,1,0,0
0,1005,0,263,2056,1,2129,65,0,43137,25965,2399,1,0,15707,320,50,1722,0,35,-1,79,1,0,0
0,1005,0,1145,1680,5,96,37,24,43137,70774,2889,1,0,20596,320,50,2161,0,35,-1,157,1,0,0
0,1002,0,1005,937,5,2129,65,0,46436,132769,1446,0,0,19665,320,50,2253,2,303,-1,52,1,0,0
0,1005,1,600,342,1,2129,65,0,43137,141250,526,1,0,15699,320,50,1722,0,35,100083,79,1,0,0
0,1005,0,1145,1680,5,1275,128,3,43137,112432,4177,1,0,20508,320,50,2351,3,163,-1,61,1,0,0
1,1005,0,263,2056,1,2129,65,0,43137,3464,2751,1,0,15701,320,50,1722,0,35,-1,79,1,0,0
0,1005,0,1145,1680,5,1723,17,3,58843,147042,2087,1,2,1278,320,50,196,3,303,-1,15,1,0,0
1,1005,1,1918,1093,19,2129,65,0,43137,122542,746,1,0,20362,320,50,2333,0,39,-1,157,1,0,0
0,1005,1,1918,1093,19,2129,65,0,43137,87070,3102,1,0,20352,320,50,2333,0,39,-1,157,1,0,0
0,1010,1,1145,1680,5,83,65,3,55880,38164,4102,4,0,17877,320,50,2036,3,47,-1,156,1,0,0
0,1005,0,24,67,10,2129,65,0,43137,262313,2606,1,0,20596,320,50,2161,0,35,-1,157,1,0,0
0,1005,1,1141,758,19,2129,65,0,43137,109548,2751,1,0,16208,320,50,1800,3,167,100077,23,1,0,0
1,1005,0,680,933,1,2129,65,0,43137,141661,2526,1,0,20365,300,250,2333,0,39,-1,157,1,0,0
0,1005,0,263,2056,1,2129,65,0,43137,128902,2751,1,0,15704,320,50,1722,0,35,-1,79,1,0,0
1,1005,1,787,784,19,2129,65,0,43137,202462,96,1,0,21411,320,50,2467,2,167,100077,23,1,0,0
0,1005,0,1145,1680,5,2082,17,3,64196,161638,1366,1,0,20596,320,50,2161,0,35,100148,157,1,0,0
0,1005,0,1355,1020,19,2129,65,0,43137,38004,3696,1,0,17239,320,50,1973,3,39,-1,23,1,0,0
0,1005,0,516,1469,3,2129,65,0,43137,259656,3524,1,0,18993,320,50,2161,0,35,-1,157,1,0,0
0,1005,0,263,2056,1,2129,65,0,43137,120728,3277,1,0,15704,320,50,1722,0,35,-1,79,1,0,0
0,1005,0,755,1712,3,2129,65,0,43137,174053,3696,1,0,20362,320,50,2333,0,39,-1,157,1,0,0
1,1002,0,1136,1680,5,2129,65,0,18538,126590,3540,0,0,21296,300,50,2446,3,171,100228,156,1,0,0
0,1005,0,263,2056,1,2129,65,0,43137,89604,1910,1,0,15702,320,50,1722,0,35,100084,79,1,0,0
0,1005,0,263,2056,1,2129,65,0,43137,29661,384,1,0,15701,320,50,1722,0,35,-1,79,1,0,0
0,1010,1,1145,1680,5,1256,65,3,62192,151508,1654,4,0,21665,320,50,2493,3,35,100050,117,1,0,0
0,1005,0,263,2056,1,2129,65,0,43137,56498,559,1,0,15701,320,50,1722,0,35,-1,79,1,0,0
0,1005,0,1145,1680,5,2294,75,3,43137,119736,2614,1,0,19743,320,50,2264,3,427,100000,61,1,0,0
1,1005,0,263,2056,1,2129,65,0,43137,110223,3517,1,0,15701,320,50,1722,0,35,-1,79,1,0,0
0,1005,0,1954,267,19,2129,65,0,43137,110252,3622,1,0,19772,320,50,2227,0,687,100077,48,1,0,0
0,1005,0,1145,1680,5,2029,51,3,41085,128388,4263,1,0,6560,320,50,571,2,39,-1,32,1,0,0
0,1005,0,263,2056,1,2129,65,0,43137,136440,2358,1,0,15699,320,50,1722,0,35,-1,79,1,0,0
0,1005,0,263,2056,1,2129,65,0,43137,110223,2358,1,0,15703,320,50,1722,0,35,-1,79,1,0,0
1,1005,0,263,2056,1,2129,65,0,43137,109767,1329,1,0,15701,320,50,1722,0,35,-1,79,1,0,0
0,1005,0,263,2056,1,2129,65,0,43137,28136,456,1,0,15708,320,50,1722,0,35,-1,79,1,0,0
0,1005,0,804,1029,3,2129,65,0,43137,121484,749,1,0,20346,300,250,2331,2,39,-1,23,1,0,0
1,1002,0,954,2087,5,2129,65,0,1653,200774,1169,0,0,20170,300,50,2312,0,167,100075,16,1,0,0
0,1005,1,808,172,19,2129,65,0,43137,246737,2358,1,0,20008,320,50,2283,0,163,-1,95,1,0,0
0,1005,0,263,2056,1,2129,65,0,43137,203720,4044,1,0,15707,320,50,1722,0,35,-1,79,1,0,0
0,1007,0,1145,1680,5,1612,34,15,52468,222270,1797,1,2,20153,320,50,2307,3,163,100020,61,1,0,0
1,1002,0,1105,2151,5,2129,65,0,56752,116968,4169,0,0,21640,320,50,2485,3,163,100000,93,1,0,0
0,1005,0,24,67,10,2129,65,0,43137,87352,4100,1,0,18993,320,50,2161,0,35,-1,157,1,0,0
0,1005,0,263,2056,1,2129,65,0,43137,56430,1329,1,0,15699,320,50,1722,0,35,-1,79,1,0,0
0,1005,0,263,2056,1,2129,65,0,43137,237210,3696,1,0,15699,320,50,1722,0,35,-1,79,1,0,0
1,1005,0,804,1029,3,2129,65,0,43137,47013,607,1,0,17653,300,250,1994,2,39,-1,33,1,0,0
0,1005,1,1854,1327,19,2129,65,0,43137,136813,1451,1,0,17753,320,50,1993,2,1063,100084,33,1,0,0
1,1005,0,1145,1680,5,96,37,24,43137,40813,3736,1,0,18993,320,50,2161,0,35,-1,157,1,0,0
1,1005,0,263,2056,1,2129,65,0,43137,82586,2399,1,0,15703,320,50,1722,0,35,100084,79,1,0,0
0,1005,0,263,2056,1,2129,65,0,43137,110223,2358,1,0,15701,320,50,1722,0,35,-1,79,1,0,0
0,1010,1,1145,1680,5,1772,65,3,25441,232129,4102,4,0,21665,320,50,2493,3,35,100048,117,1,0,0
0,1005,0,263,2056,1,2129,65,0,43137,141749,2843,1,0,15704,320,50,1722,0,35,-1,79,1,0,0
0,1005,0,1145,1680,5,2055,17,3,30896,110223,526,1,3,15703,320,50,1722,0,35,-1,79,1,0,0
0,1005,0,755,1712,3,2129,65,0,43137,92643,526,1,0,20352,320,50,2333,0,39,-1,157,1,0,0
0,1010,1,1145,1680,5,1256,65,3,43960,51755,3253,4,0,21665,320,50,2493,3,35,-1,117,1,0,0
0,1005,0,1145,1680,5,728,101,3,43137,100626,3881,1,0,21611,320,50,2480,3,297,100111,61,1,0,0
0,1005,0,263,2056,1,2129,65,0,43137,140510,1910,1,0,15704,320,50,1722,0,35,100084,79,1,0,0
0,1005,0,1145,1680,5,2058,17,3,43137,92418,3958,1,0,17877,320,50,2036,3,47,-1,156,1,0,0
0,1002,0,1017,1680,5,2129,65,0,14024,29471,1452,0,0,21665,320,50,2493,3,35,-1,117,1,0,0
1,1005,0,263,2056,1,2129,65,0,43137,123215,159,1,0,15701,320,50,1722,0,35,-1,79,1,0,0
0,1005,1,2141,1715,19,2129,65,0,43137,75009,1026,1,0,18993,320,50,2161,0,35,-1,157,1,0,0
0,1010,1,1145,1680,5,1984,65,3,30963,209845,2850,4,2,18854,320,50,1882,3,35,-1,13,1,0,0
0,1005,0,2063,996,1,2129,65,0,43137,229315,1595,1,2,18095,320,50,2060,3,39,100150,23,1,0,0
0,1005,0,263,2056,1,2129,65,0,43137,219308,1678,1,0,15704,320,50,1722,0,35,100084,79,1,0,0
0,1005,0,1587,2160,15,2129,65,0,43137,8028,3696,1,0,20596,320,50,2161,0,35,-1,157,1,0,0
0,1005,0,1145,1680,5,2294,75,3,43137,80261,2614,1,0,19743,320,50,2264,3,427,100000,61,1,0,0
0,1005,0,755,1712,3,2129,65,0,43137,86854,3696,1,0,20366,320,50,2333,0,39,-1,157,1,0,0
0,1005,1,1948,80,2,2129,65,0,43137,8529,591,1,0,18993,320,50,2161,0,35,-1,157,1,0,0
0,1005,0,263,2056,1,2129,65,0,43137,131182,3696,1,0,15703,320,50,1722,0,35,-1,79,1,0,0
1,1005,0,263,2056,1,2129,65,0,43137,153657,487,1,2,15701,320,50,1722,0,35,-1,79,1,0,0
0,1005,0,755,1712,3,2129,65,0,43137,72712,615,1,0,20362,320,50,2333,0,39,-1,157,1,0,0
0,1005,0,263,2056,1,2129,65,0,43137,78710,1910,1,0,15707,320,50,1722,0,35,100084,79,1,0,0
0,1005,0,263,2056,1,2129,65,0,43137,72435,1910,1,0,15706,320,50,1722,0,35,-1,79,1,0,0
0,1005,1,808,172,19,2129,65,0,43137,94236,2012,1,0,16071,320,50,1784,2,175,-1,95,1,0,0
0,1005,0,1331,1874,19,2129,65,0,43137,75954,2567,1,0,20596,320,50,2161,0,35,-1,157,1,0,0
0,1005,0,263,2056,1,2129,65,0,43137,220255,1028,1,0,15707,320,50,1722,0,35,100084,79,1,0,0
0,1005,0,755,1712,3,2129,65,0,43137,88542,608,1,0,20362,320,50,2333,0,39,-1,157,1,0,0
0,1002,0,1020,224,5,2129,65,0,23264,120945,1520,0,0,16920,320,50,1899,0,431,-1,117,1,0,0
1,1005,0,263,2056,1,2129,65,0,43137,196382,2373,1,0,15699,320,50,1722,0,35,100083,79,1,0,0
0,1005,0,755,1712,3,2129,65,0,43137,111657,2560,1,0,20352,320,50,2333,0,39,-1,157,1,0,0
0,1002,0,1703,1076,5,2129,65,0,37281,40789,3968,0,0,17914,320,50,2043,2,39,-1,32,1,0,0
0,1005,0,1145,1680,5,1243,17,9,29960,173126,3652,1,3,18993,320,50,2161,0,35,100050,157,1,0,0
0,1005,0,2060,855,19,2129,65,0,43137,106656,3695,1,2,20596,320,50,2161,0,35,-1,157,1,0,0
0,1005,0,263,2056,1,2129,65,0,43137,229364,2358,1,0,15702,320,50,1722,0,35,-1,79,1,0,0
0,1005,0,755,1712,3,2129,65,0,43137,174053,3696,1,0,20366,320,50,2333,0,39,-1,157,1,0,0
0,1005,0,1274,1341,19,2129,65,0,43137,214050,2082,1,0,18993,320,50,2161,0,35,-1,157,1,0,0
0,1005,1,2141,1715,19,2129,65,0,43137,11438,349,1,0,18993,320,50,2161,0,35,-1,157,1,0,0
1,1005,0,2126,1925,1,2129,65,0,43137,137464,2233,1,0,19665,320,50,2253,2,303,-1,52,1,0,0
0,1005,1,1918,1093,19,2129,65,0,43137,240978,2012,1,0,20352,320,50,2333,0,39,-1,157,1,0,0
0,1005,0,263,2056,1,2129,65,0,43137,203720,359,1,0,15702,320,50,1722,0,35,-1,79,1,0,0
0,1005,0,755,1712,3,2129,65,0,43137,67066,615,1,0,20352,320,50,2333,0,39,-1,157,1,0,0
0,1005,0,1145,1680,5,2029,51,3,43137,218255,1491,1,0,20634,320,50,2374,3,39,-1,23,1,0,0
0,1005,1,1918,1093,19,2129,65,0,43137,171394,2012,1,0,20352,320,50,2333,0,39,-1,157,1,0,0
0,1005,1,1268,1083,2,2129,65,0,43137,75138,2358,1,0,18993,320,50,2161,0,35,-1,157,1,0,0
0,1010,1,1145,1680,5,1772,65,3,4115,187360,2082,4,0,21665,320,50,2493,3,35,100013,117,1,0,0
0,1005,0,263,2056,1,2129,65,0,43137,243155,1311,1,0,15701,320,50,1722,0,35,-1,79,1,0,0
0,1002,0,1198,1072,5,2129,65,0,54086,184149,600,0,0,16920,320,50,1899,0,431,100075,117,1,0,0
0,1005,0,1058,2059,19,2129,65,0,43137,117465,864,1,0,19666,300,250,2253,2,303,-1,52,1,0,0
0,1005,0,263,2056,1,2129,65,0,43137,123958,2012,1,0,15701,320,50,1722,0,35,100084,79,1,0,0
0,1005,0,1145,1680,5,846,17,3,43137,62846,746,1,0,21611,320,50,2480,3,297,100111,61,1,0,0
0,1005,0,1145,1680,5,1372,128,3,43137,211378,1936,1,0,20980,320,50,2371,0,551,-1,46,1,0,0
1,1005,0,1145,1680,5,96,37,24,43137,58358,3977,1,0,18993,320,50,2161,0,35,100160,157,1,0,0
0,1005,0,263,2056,1,2129,65,0,43137,128056,2399,1,0,15703,320,50,1722,0,35,100084,79,1,0,0
0,1005,1,1268,1083,2,2129,65,0,43137,258060,3227,1,0,18993,320,50,2161,0,35,100065,157,1,0,0
0,1005,0,2060,855,19,2129,65,0,43137,164602,1437,1,0,20596,320,50,2161,0,35,-1,157,1,0,0
0,1005,0,1145,1680,5,1478,17,22,43137,121294,2082,1,2,377,320,50,112,3,1319,100148,15,1,0,0
0,1005,0,263,2056,1,2129,65,0,43137,226706,1910,1,0,15699,320,50,1722,0,35,100084,79,1,0,0
0,1005,0,263,2056,1,2129,65,0,43137,223389,1255,1,0,15699,320,50,1722,0,35,100083,79,1,0,0
1,1005,1,86,693,19,2129,65,0,43137,13210,492,1,0,20632,320,50,2374,3,39,-1,23,1,0,0
0,1005,1,1948,80,2,2129,65,0,43137,22451,505,1,0,18993,320,50,2161,0,35,-1,157,1,0,0
0,1005,0,263,2056,1,2129,65,0,43137,6411,285,1,0,15708,320,50,1722,0,35,-1,79,1,0,0
0,1005,0,755,1712,3,2129,65,0,43137,260107,3696,1,0,20362,320,50,2333,0,39,-1,157,1,0,0
1,1005,0,1145,1680,5,751,128,3,43137,230651,777,1,0,21611,320,50,2480,3,297,100111,61,1,0,0
0,1005,0,755,1712,3,2129,65,0,43137,105789,2472,1,0,20362,320,50,2333,0,39,-1,157,1,0,0
0,1005,0,263,2056,1,2129,65,0,43137,183971,2358,1,0,15702,320,50,1722,0,35,-1,79,1,0,0
0,1005,0,263,2056,1,2129,65,0,43137,8282,2904,1,0,15708,320,50,1722,0,35,100084,79,1,0,0
1,1005,0,263,2056,1,2129,65,0,43137,130984,1678,1,0,15703,320,50,1722,0,35,-1,79,1,0,0
0,1005,0,1178,1757,3,2129,65,0,43137,81622,1225,1,0,19772,320,50,2227,0,687,100074,48,1,0,0
0,1005,0,263,2056,1,2129,65,0,43137,123592,526,1,0,15706,320,50,1722,0,35,100084,79,1,0,0
0,1005,0,263,2056,1,2129,65,0,43137,248921,2358,1,0,15701,320,50,1722,0,35,100084,79,1,0,0
0,1005,1,1145,1680,5,239,17,3,39374,151904,668,1,0,19454,300,50,2227,0,687,-1,48,1,0,0
0,1005,0,263,2056,1,2129,65,0,43137,141831,3671,1,0,15699,320,50,1722,0,35,100084,79,1,0,0
1,1005,0,755,1712,3,2129,65,0,43137,257432,1830,1,0,20352,320,50,2333,0,39,-1,157,1,0,0
0,1005,0,24,67,10,2129,65,0,43137,86177,384,1,0,18993,320,50,2161,0,35,-1,157,1,0,0
0,1005,0,1931,1795,1,2129,65,0,43137,162568,720,1,2,21612,320,50,2481,3,297,100111,61,1,0,0
0,1005,0,755,1712,3,2129,65,0,43137,221600,526,1,0,20366,320,50,2333,0,39,-1,157,1,0,0
0,1005,0,1145,1680,5,185,17,24,43137,5969,3227,1,0,20596,320,50,2161,0,35,100168,157,1,0,0
0,1005,0,1145,1680,5,829,65,3,43137,46822,4177,1,0,20508,320,50,2351,3,163,-1,61,1,0,0
1,1005,1,1854,1327,19,2129,65,0,43137,137654,526,1,0,17753,320,50,1993,2,1063,100084,33,1,0,0
0,1005,1,1918,1093,19,2129,65,0,43137,68635,3517,1,0,17747,320,50,1974,2,39,100021,33,1,0,0
1,1005,0,877,356,19,2129,65,0,43137,253728,198,1,0,16615,320,50,1863,3,39,-1,23,1,0,0
0,1005,0,1145,1680,5,1150,65,3,43137,130991,1416,1,2,18993,320,50,2161,0,35,-1,157,1,0,0
0,1005,1,1975,1676,19,2129,65,0,43137,40663,2012,1,0,16208,320,50,1800,3,167,100075,23,1,0,0
0,1005,0,263,2056,1,2129,65,0,43137,96720,1910,1,0,15704,320,50,1722,0,35,100084,79,1,0,0
0,1005,0,2060,855,19,2129,65,0,43137,4985,2358,1,0,20596,320,50,2161,0,35,-1,157,1,0,0
0,1005,1,1141,758,19,2129,65,0,43137,105201,1613,1,0,9461,320,50,901,3,1315,-1,61,1,0,0
0,1010,1,1145,1680,5,2117,65,3,16400,245665,4102,4,3,21665,320,50,2493,3,35,100049,117,1,0,0
0,1005,1,1918,1093,19,2129,65,0,43137,21762,209,1,0,20970,320,50,2372,0,813,100225,46,1,0,0
0,1005,0,263,2056,1,2129,65,0,43137,8685,4044,1,0,15708,320,50,1722,0,35,-1,79,1,0,0
0,1010,1,1145,1680,5,1772,65,3,29098,72349,4102,4,0,21665,320,50,2493,3,35,-1,117,1,0,0
0,1005,0,1331,1874,19,2129,65,0,43137,140761,3750,1,0,18993,320,50,2161,0,35,-1,157,1,0,0
0,1005,0,263,2056,1,2129,65,0,43137,246311,1028,1,0,15704,320,50,1722,0,35,100084,79,1,0,0
0,1005,0,804,1029,3,2129,65,0,43137,44534,2692,1,0,20093,300,250,2295,2,35,100076,23,1,0,0
0,1005,0,263,2056,1,2129,65,0,43137,7171,2373,1,0,15707,320,50,1722,0,35,-1,79,1,0,0
0,1005,1,808,172,19,2129,65,0,43137,254658,2843,1,0,19950,320,50,1800,3,167,100079,23,1,0,0
0,1005,0,1145,1680,5,413,17,3,4813,220940,1377,1,2,18993,320,50,2161,0,35,-1,157,1,0,0
0,1005,0,755,1712,3,2129,65,0,43137,68456,83,1,0,20366,320,50,2333,0,39,-1,157,1,0,0
1,1005,0,804,1029,3,2129,65,0,43137,58233,105,1,0,20093,300,250,2295,2,35,100075,23,1,0,0
0,1005,0,263,2056,1,2129,65,0,43137,203694,1910,1,0,15705,320,50,1722,0,35,-1,79,1,0,0
0,1005,0,263,2056,1,2129,65,0,43137,53510,3277,1,0,15699,320,50,1722,0,35,100083,79,1,0,0
0,1005,0,1145,1680,5,1372,128,3,43137,13491,582,1,0,20984,320,50,2371,0,551,-1,46,1,0,0
0,1005,1,1854,1327,19,2129,65,0,43137,220986,261,1,0,17753,320,50,1993,2,1063,-1,33,1,0,0
0,1005,1,1918,1093,19,2129,65,0,43137,220681,2109,1,0,20363,216,36,2333,0,39,-1,157,1,0,0
0,1002,0,718,1467,5,2129,65,0,32640,123471,1770,0,0,16838,320,50,1882,3,35,-1,13,1,0,0
0,1005,0,263,2056,1,2129,65,0,43137,86482,2358,1,0,15701,320,50,1722,0,35,-1,79,1,0,0
1,1005,0,263,2056,1,2129,65,0,43137,159266,2751,1,0,15706,320,50,1722,0,35,-1,79,1,0,0
0,1005,0,755,1712,3,2129,65,0,43137,219432,615,1,0,20362,320,50,2333,0,39,-1,157,1,0,0
0,1005,0,1145,1680,5,2029,51,3,33544,107107,16,1,0,20633,320,50,2374,3,39,-1,23,1,0,0
1,1005,0,263,2056,1,2129,65,0,43137,209005,2665,1,0,15703,320,50,1722,0,35,100084,79,1,0,0
1,1005,0,947,1029,3,2129,65,0,43137,31749,487,1,2,17654,300,250,1994,2,39,100084,33,1,0,0
0,1005,0,804,1029,3,2129,65,0,43137,83648,3372,1,0,17654,300,250,1994,2,39,-1,33,1,0,0
0,1005,0,263,2056,1,2129,65,0,43137,47461,2034,1,0,15706,320,50,1722,0,35,100084,79,1,0,0
0,1005,0,263,2056,1,2129,65,0,43137,136001,1451,1,0,15702,320,50,1722,0,35,100083,79,1,0,0
0,1005,0,755,1712,3,2129,65,0,43137,256978,3590,1,0,20366,320,50,2333,0,39,-1,157,1,0,0
0,1005,0,263,2056,1,2129,65,0,43137,174846,943,1,0,15703,320,50,1722,0,35,-1,79,1,0,0
0,1005,0,340,1415,19,2129,65,0,43137,21655,359,1,0,16615,320,50,1863,3,39,-1,23,1,0,0
0,1005,0,263,2056,1,2129,65,0,43137,222905,2751,1,0,15707,320,50,1722,0,35,-1,79,1,0,0
0,1005,1,1918,1093,19,2129,65,0,43137,50546,4102,1,0,20366,320,50,2333,0,39,-1,157,1,0,0
0,1005,1,123,1800,19,2129,65,0,43137,81298,3652,1,0,16208,320,50,1800,3,167,100075,23,1,0,0
